row,col,data
246,985,1.0
247,985,1.0
248,985,1.0
249,985,1.0
250,1922,1.0
251,1922,1.0
252,28,1.0
253,28,1.0
254,28,1.0
255,28,1.0
256,1495,1.0
257,1711,1.0
258,1837,1.0
259,1711,1.0
260,1106,1.0
261,1106,1.0
262,873,1.0
263,897,1.0
264,897,1.0
265,1248,1.0
266,1248,1.0
267,1248,1.0
268,790,1.0
269,1248,1.0
270,790,1.0
271,790,1.0
272,1248,1.0
273,897,1.0
274,288,1.0
275,873,1.0
276,873,1.0
277,873,1.0
278,897,1.0
279,897,1.0
280,897,1.0
281,897,1.0
282,897,1.0
283,897,1.0
284,897,1.0
285,897,1.0
286,897,1.0
287,897,1.0
288,897,1.0
289,873,1.0
290,1248,1.0
291,1248,1.0
292,1248,1.0
293,1248,1.0
294,1248,1.0
295,1248,1.0
296,1248,1.0
297,897,1.0
298,897,1.0
299,629,1.0
300,790,1.0
301,790,1.0
302,790,1.0
303,790,1.0
304,790,1.0
305,897,1.0
306,897,1.0
307,897,1.0
308,897,1.0
309,1711,1.0
310,1711,1.0
311,897,1.0
312,897,1.0
313,897,1.0
314,897,1.0
315,897,1.0
316,897,1.0
317,897,1.0
318,897,1.0
319,897,1.0
320,897,1.0
321,897,1.0
322,897,1.0
323,897,1.0
324,897,1.0
325,897,1.0
326,1711,1.0
327,1711,1.0
328,1248,1.0
329,1248,1.0
330,1248,1.0
331,1248,1.0
332,1248,1.0
333,897,1.0
334,1106,1.0
335,1106,1.0
336,1106,1.0
337,1106,1.0
338,1106,1.0
339,1711,1.0
340,1711,1.0
341,897,1.0
342,897,1.0
343,897,1.0
344,721,1.0
345,1395,1.0
346,28,1.0
347,131,1.0
348,689,1.0
349,836,1.0
350,836,1.0
351,63,1.0
352,547,1.0
353,547,1.0
354,804,1.0
355,804,1.0
356,804,1.0
357,59,1.0
358,59,1.0
359,1484,1.0
360,1857,1.0
361,1857,1.0
362,100,1.0
363,1232,1.0
364,1122,1.0
365,1122,1.0
366,1857,1.0
367,1122,1.0
368,1122,1.0
369,1922,1.0
370,1922,1.0
371,1922,1.0
372,1922,1.0
373,1298,1.0
374,1298,1.0
375,1298,1.0
376,1298,1.0
377,1298,1.0
378,1607,1.0
379,1607,1.0
380,1607,1.0
381,1607,1.0
382,1607,1.0
383,1926,1.0
384,1180,1.0
385,1116,1.0
386,1496,1.0
387,389,1.0
388,1528,1.0
389,1701,1.0
390,1701,1.0
391,1701,1.0
392,1670,1.0
393,1574,1.0
394,1574,1.0
395,1574,1.0
396,1945,1.0
397,1945,1.0
398,689,1.0
399,1357,1.0
400,1357,1.0
401,362,1.0
402,362,1.0
403,362,1.0
404,496,1.0
405,939,1.0
406,1453,1.0
407,270,1.0
408,1973,1.0
409,361,1.0
410,1973,1.0
411,1973,1.0
412,1973,1.0
413,870,1.0
414,870,1.0
415,75,1.0
416,683,1.0
417,870,1.0
418,361,1.0
419,361,1.0
420,772,1.0
421,78,1.0
422,1944,1.0
423,6,1.0
424,1944,1.0
425,1968,1.0
426,981,1.0
427,1972,1.0
428,1790,1.0
429,1790,1.0
430,1929,1.0
431,1075,1.0
432,1075,1.0
433,17,1.0
434,551,1.0
435,75,1.0
436,75,1.0
437,784,1.0
438,1895,1.0
439,1895,1.0
440,999,1.0
441,75,1.0
442,723,1.0
443,738,1.0
444,1373,1.0
445,75,1.0
446,870,1.0
447,551,1.0
448,75,1.0
449,75,1.0
450,870,1.0
451,738,1.0
452,75,1.0
453,1765,1.0
454,1202,1.0
455,1202,1.0
456,809,1.0
457,1190,1.0
458,879,1.0
459,1213,1.0
460,1190,1.0
461,1190,1.0
462,1190,1.0
463,362,1.0
464,1944,1.0
465,1433,1.0
466,1120,1.0
467,1088,1.0
468,1088,1.0
469,503,1.0
470,1401,1.0
471,1088,1.0
472,1088,1.0
473,1272,1.0
474,1088,1.0
475,1272,1.0
476,1272,1.0
477,548,1.0
478,1817,1.0
479,1828,1.0
480,716,1.0
481,1817,1.0
482,1817,1.0
483,965,1.0
484,1917,1.0
485,1917,1.0
486,1917,1.0
487,96,1.0
488,809,1.0
489,809,1.0
490,1288,1.0
491,1288,1.0
492,1944,1.0
493,809,1.0
494,1029,1.0
495,346,1.0
496,1692,1.0
497,791,1.0
498,1634,1.0
499,1634,1.0
500,1634,1.0
501,1634,1.0
502,1634,1.0
503,1634,1.0
504,1634,1.0
505,1634,1.0
506,1634,1.0
507,1919,1.0
508,1919,1.0
509,1919,1.0
510,1175,1.0
511,1175,1.0
512,1175,1.0
513,1175,1.0
514,1175,1.0
515,1175,1.0
516,1175,1.0
517,1175,1.0
518,829,1.0
519,738,1.0
520,1834,1.0
521,1834,1.0
522,618,1.0
523,618,1.0
524,618,1.0
525,1301,1.0
526,1301,1.0
527,1301,1.0
528,1301,1.0
529,1301,1.0
530,1301,1.0
531,1301,1.0
532,1301,1.0
533,1301,1.0
534,1202,1.0
535,1202,1.0
536,1006,1.0
537,1670,1.0
538,870,1.0
539,1938,1.0
540,362,1.0
541,1403,1.0
542,1190,1.0
543,766,1.0
544,1849,1.0
545,1849,1.0
546,1806,1.0
547,515,1.0
548,689,1.0
549,689,1.0
550,1806,1.0
551,1806,1.0
552,1806,1.0
553,689,1.0
554,689,1.0
555,689,1.0
556,689,1.0
557,689,1.0
558,1544,1.0
559,588,1.0
560,1544,1.0
561,1806,1.0
562,1544,1.0
563,1544,1.0
564,1544,1.0
565,1806,1.0
566,1692,1.0
567,689,1.0
568,689,1.0
569,588,1.0
570,588,1.0
571,689,1.0
572,588,1.0
573,689,1.0
574,1657,1.0
575,809,1.0
576,809,1.0
577,809,1.0
578,1599,1.0
579,809,1.0
580,1461,1.0
581,1461,1.0
582,1461,1.0
583,1151,1.0
584,1461,1.0
585,1461,1.0
586,1919,1.0
587,1919,1.0
588,1461,1.0
589,829,1.0
590,1236,1.0
591,1908,1.0
592,1108,1.0
593,1108,1.0
594,1108,1.0
595,1108,1.0
596,1108,1.0
597,1272,1.0
598,1272,1.0
599,1272,1.0
600,1272,1.0
601,1272,1.0
602,1272,1.0
603,1272,1.0
604,1272,1.0
605,1272,1.0
606,1315,1.0
607,628,1.0
608,628,1.0
609,628,1.0
610,628,1.0
611,628,1.0
612,628,1.0
613,628,1.0
614,479,1.0
615,224,1.0
616,1938,1.0
617,1938,1.0
618,867,1.0
619,867,1.0
620,867,1.0
621,867,1.0
622,1718,1.0
623,1718,1.0
624,1350,1.0
625,1145,1.0
626,1552,1.0
627,797,1.0
628,628,1.0
629,1966,1.0
630,1190,1.0
631,1213,1.0
632,1190,1.0
633,1322,1.0
634,1190,1.0
635,1213,1.0
636,1718,1.0
637,985,1.0
638,589,1.0
639,867,1.0
640,1718,1.0
641,1718,1.0
642,1896,1.0
643,224,1.0
644,224,1.0
645,1718,1.0
646,1718,1.0
647,1896,1.0
648,1896,1.0
649,1896,1.0
650,122,1.0
651,1075,1.0
652,1075,1.0
653,540,1.0
654,540,1.0
655,540,1.0
656,540,1.0
657,773,1.0
658,773,1.0
659,773,1.0
660,773,1.0
661,773,1.0
662,1358,1.0
663,815,1.0
664,815,1.0
665,721,1.0
666,721,1.0
667,721,1.0
668,721,1.0
669,870,1.0
670,502,1.0
671,502,1.0
672,502,1.0
673,502,1.0
674,551,1.0
675,133,1.0
676,1568,1.0
677,999,1.0
678,999,1.0
679,502,1.0
680,1879,1.0
681,1879,1.0
682,1195,1.0
683,1195,1.0
684,6,1.0
685,6,1.0
686,1077,1.0
687,1348,1.0
688,667,1.0
689,667,1.0
690,667,1.0
691,999,1.0
692,1373,1.0
693,1373,1.0
694,949,1.0
695,686,1.0
696,1970,1.0
697,469,1.0
698,469,1.0
699,469,1.0
700,469,1.0
701,469,1.0
702,469,1.0
703,469,1.0
704,469,1.0
705,469,1.0
706,469,1.0
707,469,1.0
708,469,1.0
709,116,1.0
710,1149,1.0
711,116,1.0
712,116,1.0
713,1105,1.0
714,1987,1.0
715,270,1.0
716,270,1.0
717,270,1.0
718,1919,1.0
719,1919,1.0
720,23,1.0
721,1592,1.0
722,362,1.0
723,256,1.0
724,54,1.0
725,54,1.0
726,180,1.0
727,1574,1.0
728,122,1.0
729,122,1.0
730,1578,1.0
731,122,1.0
732,1718,1.0
733,1595,1.0
734,1595,1.0
735,350,1.0
736,985,1.0
737,1665,1.0
738,2003,1.0
739,1595,1.0
740,364,1.0
741,364,1.0
742,751,1.0
743,712,1.0
744,1764,1.0
745,1764,1.0
746,582,1.0
747,1645,1.0
748,878,1.0
749,1702,1.0
750,1765,1.0
751,878,1.0
752,961,1.0
753,961,1.0
754,961,1.0
755,1750,1.0
756,1797,1.0
757,279,1.0
758,1739,1.0
759,1942,1.0
760,1942,1.0
761,148,1.0
762,961,1.0
763,1468,1.0
764,1468,1.0
765,875,1.0
766,1657,1.0
767,1096,1.0
768,1773,1.0
769,1773,1.0
770,1942,1.0
771,1942,1.0
772,381,1.0
773,1773,1.0
774,1023,1.0
775,370,1.0
776,1121,1.0
777,370,1.0
778,1121,1.0
779,388,1.0
780,11,1.0
781,1036,1.0
782,650,1.0
783,1208,1.0
784,1939,1.0
785,895,1.0
786,895,1.0
787,895,1.0
788,895,1.0
789,895,1.0
790,1310,1.0
791,446,1.0
792,959,1.0
793,959,1.0
794,959,1.0
795,890,1.0
796,214,1.0
797,486,1.0
798,508,1.0
799,895,1.0
800,895,1.0
801,895,1.0
802,895,1.0
803,895,1.0
804,895,1.0
805,5,1.0
806,796,1.0
807,1036,1.0
808,11,1.0
809,644,1.0
810,895,1.0
811,895,1.0
812,895,1.0
813,755,1.0
814,1875,1.0
815,638,1.0
816,214,1.0
817,895,1.0
818,895,1.0
819,517,1.0
820,5,1.0
821,5,1.0
822,895,1.0
823,895,1.0
824,895,1.0
825,895,1.0
826,895,1.0
827,895,1.0
828,338,1.0
829,338,1.0
830,1639,1.0
831,516,1.0
832,618,1.0
833,516,1.0
834,516,1.0
835,919,1.0
836,394,1.0
837,424,1.0
838,77,1.0
839,1559,1.0
840,684,1.0
841,1536,1.0
842,1536,1.0
843,683,1.0
844,1922,1.0
845,1562,1.0
846,1322,1.0
847,717,1.0
848,517,1.0
849,17,1.0
850,287,1.0
851,982,1.0
852,1465,1.0
853,1465,1.0
854,1465,1.0
855,1465,1.0
856,1465,1.0
857,703,1.0
858,889,1.0
859,920,1.0
860,653,1.0
861,653,1.0
862,2004,1.0
863,742,1.0
864,442,1.0
865,1894,1.0
866,797,1.0
867,797,1.0
868,797,1.0
869,797,1.0
870,1268,1.0
871,527,1.0
872,1784,1.0
873,26,1.0
874,26,1.0
875,1997,1.0
876,1784,1.0
877,527,1.0
878,1760,1.0
879,1997,1.0
880,1601,1.0
881,1601,1.0
882,1601,1.0
883,1601,1.0
884,1601,1.0
885,302,1.0
886,1237,1.0
887,1310,1.0
888,261,1.0
889,261,1.0
890,261,1.0
891,261,1.0
892,136,1.0
893,1894,1.0
894,1762,1.0
895,1564,1.0
896,1564,1.0
897,1564,1.0
898,136,1.0
899,136,1.0
900,663,1.0
901,540,1.0
902,1564,1.0
903,1454,1.0
904,1640,1.0
905,672,1.0
906,672,1.0
907,672,1.0
908,126,1.0
909,1898,1.0
910,742,1.0
911,742,1.0
912,742,1.0
913,442,1.0
914,1962,1.0
915,541,1.0
916,183,1.0
917,183,1.0
918,183,1.0
919,183,1.0
920,183,1.0
921,183,1.0
922,183,1.0
923,183,1.0
924,1506,1.0
925,1224,1.0
926,507,1.0
927,1224,1.0
928,1817,1.0
929,1641,1.0
930,1641,1.0
931,835,1.0
932,835,1.0
933,835,1.0
934,99,1.0
935,99,1.0
936,99,1.0
937,609,1.0
938,609,1.0
939,1641,1.0
940,1641,1.0
941,1641,1.0
942,1957,1.0
943,1957,1.0
944,1957,1.0
945,647,1.0
946,1687,1.0
947,310,1.0
948,1291,1.0
949,886,1.0
950,886,1.0
951,886,1.0
952,1319,1.0
953,1319,1.0
954,1319,1.0
955,1204,1.0
956,1204,1.0
957,1204,1.0
958,1204,1.0
959,1204,1.0
960,1088,1.0
961,918,1.0
962,918,1.0
963,1204,1.0
964,1782,1.0
965,1264,1.0
966,119,1.0
967,183,1.0
968,1514,1.0
969,1339,1.0
970,144,1.0
971,1864,1.0
972,1204,1.0
973,1738,1.0
974,1738,1.0
975,1738,1.0
976,1738,1.0
977,1738,1.0
978,1738,1.0
979,1738,1.0
980,1738,1.0
981,1738,1.0
982,1738,1.0
983,1738,1.0
984,1738,1.0
985,1738,1.0
986,1738,1.0
987,1738,1.0
988,1738,1.0
989,1738,1.0
990,1738,1.0
991,1738,1.0
992,1054,1.0
993,1728,1.0
994,119,1.0
995,1054,1.0
996,1641,1.0
997,1641,1.0
998,1319,1.0
999,886,1.0
1000,1264,1.0
1001,213,1.0
1002,153,1.0
1003,529,1.0
1004,1204,1.0
1005,1204,1.0
1006,1455,1.0
1007,742,1.0
1008,1936,1.0
1009,255,1.0
1010,255,1.0
1011,1863,1.0
1012,102,1.0
1013,102,1.0
1014,102,1.0
1015,102,1.0
1016,102,1.0
1017,102,1.0
1018,1138,1.0
1019,102,1.0
1020,886,1.0
1021,132,1.0
1022,700,1.0
1023,119,1.0
1024,1728,1.0
1025,889,1.0
1026,299,1.0
1027,299,1.0
1028,998,1.0
1029,1119,1.0
1030,102,1.0
1031,2004,1.0
1032,1728,1.0
1033,119,1.0
1034,119,1.0
1035,1179,1.0
1036,1179,1.0
1037,1864,1.0
1038,2002,1.0
1039,886,1.0
1040,1686,1.0
1041,1728,1.0
1042,886,1.0
1043,886,1.0
1044,1204,1.0
1045,835,1.0
1046,886,1.0
1047,647,1.0
1048,1012,1.0
1049,1204,1.0
1050,1833,1.0
1051,247,1.0
1052,886,1.0
1053,886,1.0
1054,886,1.0
1055,886,1.0
1056,886,1.0
1057,886,1.0
1058,238,1.0
1059,961,1.0
1060,1833,1.0
1061,1359,1.0
1062,886,1.0
1063,1204,1.0
1064,129,1.0
1065,39,1.0
1066,39,1.0
1067,39,1.0
1068,39,1.0
1069,886,1.0
1070,102,1.0
1071,1028,1.0
1072,1319,1.0
1073,1223,1.0
1074,302,1.0
1075,302,1.0
1076,859,1.0
1077,859,1.0
1078,859,1.0
1079,233,1.0
1080,1223,1.0
1081,164,1.0
1082,164,1.0
1083,1024,1.0
1084,1741,1.0
1085,1910,1.0
1086,1069,1.0
1087,1915,1.0
1088,134,1.0
1089,1962,1.0
1090,1639,1.0
1091,1414,1.0
1092,537,1.0
1093,537,1.0
1094,761,1.0
1095,761,1.0
1096,236,1.0
1097,164,1.0
1098,417,1.0
1099,417,1.0
1100,417,1.0
1101,417,1.0
1102,417,1.0
1103,164,1.0
1104,164,1.0
1105,1454,1.0
1106,384,1.0
1107,1864,1.0
1108,1864,1.0
1109,537,1.0
1110,537,1.0
1111,537,1.0
1112,537,1.0
1113,537,1.0
1114,537,1.0
1115,1454,1.0
1116,1472,1.0
1117,1454,1.0
1118,1454,1.0
1119,1454,1.0
1120,1454,1.0
1121,1454,1.0
1122,1454,1.0
1123,1820,1.0
1124,1820,1.0
1125,1532,1.0
1126,779,1.0
1127,1398,1.0
1128,322,1.0
1129,282,1.0
1130,1119,1.0
1131,282,1.0
1132,282,1.0
1133,835,1.0
1134,1415,1.0
1135,989,1.0
1136,600,1.0
1137,322,1.0
1138,322,1.0
1139,886,1.0
1140,1454,1.0
1141,126,1.0
1142,192,1.0
1143,797,1.0
1144,1833,1.0
1145,1833,1.0
1146,270,1.0
1147,270,1.0
1148,270,1.0
1149,270,1.0
1150,270,1.0
1151,270,1.0
1152,1162,1.0
1153,1162,1.0
1154,1162,1.0
1155,1162,1.0
1156,1705,1.0
1157,1223,1.0
1158,322,1.0
1159,39,1.0
1160,39,1.0
1161,39,1.0
1162,124,1.0
1163,124,1.0
1164,124,1.0
1165,124,1.0
1166,124,1.0
1167,1162,1.0
1168,1162,1.0
1169,1833,1.0
1170,886,1.0
1171,604,1.0
1172,1645,1.0
1173,1645,1.0
1174,1645,1.0
1175,1204,1.0
1176,1053,1.0
1177,1322,1.0
1178,257,1.0
1179,1268,1.0
1180,159,1.0
1181,868,1.0
1182,1622,1.0
1183,1622,1.0
1184,1622,1.0
1185,1107,1.0
1186,1920,1.0
1187,1920,1.0
1188,1920,1.0
1189,1045,1.0
1190,57,1.0
1191,322,1.0
1192,121,1.0
1193,1728,1.0
1194,391,1.0
1195,1401,1.0
1196,1433,1.0
1197,1817,1.0
1198,865,1.0
1199,865,1.0
1200,835,1.0
1201,1204,1.0
1202,1350,1.0
1203,1846,1.0
1204,865,1.0
1205,1454,1.0
1206,830,1.0
1207,830,1.0
1208,1851,1.0
1209,40,1.0
1210,1741,1.0
1211,800,1.0
1212,1054,1.0
1213,1688,1.0
1214,2002,1.0
1215,1601,1.0
1216,1136,1.0
1217,290,1.0
1218,119,1.0
1219,1686,1.0
1220,1638,1.0
1221,886,1.0
1222,1630,1.0
1223,1204,1.0
1224,991,1.0
1225,1204,1.0
1226,1136,1.0
1227,299,1.0
1228,1688,1.0
1229,1688,1.0
1230,1688,1.0
1231,1985,1.0
1232,102,1.0
1233,102,1.0
1234,1747,1.0
1235,166,1.0
1236,166,1.0
1237,1924,1.0
1238,1622,1.0
1239,1162,1.0
1240,835,1.0
1241,835,1.0
1242,1744,1.0
1243,775,1.0
1244,1300,1.0
1245,1355,1.0
1246,132,1.0
1247,173,1.0
1248,1552,1.0
1249,1552,1.0
1250,1552,1.0
1251,275,1.0
1252,385,1.0
1253,1985,1.0
1254,685,1.0
1255,352,1.0
1256,352,1.0
1257,247,1.0
1258,1985,1.0
1259,282,1.0
1260,282,1.0
1261,282,1.0
1262,779,1.0
1263,1415,1.0
1264,923,1.0
1265,1794,1.0
1266,1794,1.0
1267,1829,1.0
1268,987,1.0
1269,680,1.0
1270,1552,1.0
1271,1697,1.0
1272,250,1.0
1273,526,1.0
1274,102,1.0
1275,167,1.0
1276,167,1.0
1277,167,1.0
1278,1557,1.0
1279,1557,1.0
1280,167,1.0
1281,886,1.0
1282,1686,1.0
1283,2007,1.0
1284,2008,1.0
1285,1688,1.0
1286,102,1.0
1287,1418,1.0
1288,1418,1.0
1289,1663,1.0
1290,1663,1.0
1291,514,1.0
1292,514,1.0
1293,514,1.0
1294,576,1.0
1295,576,1.0
1296,1162,1.0
1297,936,1.0
1298,936,1.0
1299,909,1.0
1300,918,1.0
1301,688,1.0
1302,1939,1.0
1303,886,1.0
1304,886,1.0
1305,886,1.0
1306,1204,1.0
1307,1204,1.0
1308,1686,1.0
1309,886,1.0
1310,1622,1.0
1311,886,1.0
1312,886,1.0
1313,1686,1.0
1314,102,1.0
1315,102,1.0
1316,1588,1.0
1317,1588,1.0
1318,1688,1.0
1319,837,1.0
1320,837,1.0
1321,290,1.0
1322,1639,1.0
1323,1616,1.0
1324,537,1.0
1325,537,1.0
1326,537,1.0
1327,537,1.0
1328,537,1.0
1329,537,1.0
1330,703,1.0
1331,889,1.0
1332,1472,1.0
1333,1024,1.0
1334,537,1.0
1335,537,1.0
1336,797,1.0
1337,537,1.0
1338,385,1.0
1339,1162,1.0
1340,1794,1.0
1341,419,1.0
1342,1239,1.0
1343,1239,1.0
1344,1239,1.0
1345,1239,1.0
1346,39,1.0
1347,39,1.0
1348,720,1.0
1349,720,1.0
1350,39,1.0
1351,457,1.0
1352,398,1.0
1353,1189,1.0
1354,1923,1.0
1355,1552,1.0
1356,886,1.0
1357,886,1.0
1358,1980,1.0
1359,1646,1.0
1360,108,1.0
1361,175,1.0
1362,175,1.0
1363,830,1.0
1364,830,1.0
1365,830,1.0
1366,830,1.0
1367,830,1.0
1368,830,1.0
1369,830,1.0
1370,830,1.0
1371,830,1.0
1372,830,1.0
1373,576,1.0
1374,576,1.0
1375,576,1.0
1376,1204,1.0
1377,324,1.0
1378,324,1.0
1379,324,1.0
1380,869,1.0
1381,1082,1.0
1382,1082,1.0
1383,1082,1.0
1384,1082,1.0
1385,1479,1.0
1386,869,1.0
1387,869,1.0
1388,1082,1.0
1389,324,1.0
1390,1082,1.0
1391,1479,1.0
1392,835,1.0
1393,1204,1.0
1394,1006,1.0
1395,1006,1.0
1396,797,1.0
1397,1145,1.0
1398,1145,1.0
1399,1982,1.0
1400,1641,1.0
1401,886,1.0
1402,1774,1.0
1403,886,1.0
1404,591,1.0
1405,591,1.0
1406,956,1.0
1407,956,1.0
1408,956,1.0
1409,1204,1.0
1410,1204,1.0
1411,1204,1.0
1412,103,1.0
1413,103,1.0
1414,1646,1.0
1415,886,1.0
1416,1864,1.0
1417,1573,1.0
1418,537,1.0
1419,1552,1.0
1420,1552,1.0
1421,835,1.0
1422,886,1.0
1423,22,1.0
1424,1138,1.0
1425,1387,1.0
1426,1387,1.0
1427,581,1.0
1428,581,1.0
1429,581,1.0
1430,581,1.0
1431,1522,1.0
1432,1705,1.0
1433,103,1.0
1434,253,1.0
1435,253,1.0
1436,253,1.0
1437,322,1.0
1438,322,1.0
1439,232,1.0
1440,811,1.0
1441,1993,1.0
1442,1439,1.0
1443,371,1.0
1444,34,1.0
1445,1204,1.0
1446,886,1.0
1447,1204,1.0
1448,1204,1.0
1449,423,1.0
1450,1510,1.0
1451,572,1.0
1452,7,1.0
1453,1525,1.0
1454,1562,1.0
1455,1025,1.0
1456,136,1.0
1457,136,1.0
1458,136,1.0
1459,136,1.0
1460,1635,1.0
1461,1310,1.0
1462,1912,1.0
1463,1872,1.0
1464,11,1.0
1465,249,1.0
1466,1551,1.0
1467,508,1.0
1468,1037,1.0
1469,460,1.0
1470,460,1.0
1471,411,1.0
1472,1842,1.0
1473,1842,1.0
1474,1894,1.0
1475,1310,1.0
1476,1602,1.0
1477,1255,1.0
1478,894,1.0
1479,1124,1.0
1480,1124,1.0
1481,651,1.0
1482,1984,1.0
1483,1976,1.0
1484,1976,1.0
1485,717,1.0
1486,930,1.0
1487,1575,1.0
1488,1776,1.0
1489,1716,1.0
1490,1716,1.0
1491,741,1.0
1492,741,1.0
1493,741,1.0
1494,11,1.0
1495,11,1.0
1496,227,1.0
1497,1533,1.0
1498,1533,1.0
1499,160,1.0
1500,663,1.0
1501,1310,1.0
1502,894,1.0
1503,894,1.0
1504,992,1.0
1505,1593,1.0
1506,7,1.0
1507,7,1.0
1508,103,1.0
1509,103,1.0
1510,103,1.0
1511,103,1.0
1512,537,1.0
1513,164,1.0
1514,164,1.0
1515,164,1.0
1516,164,1.0
1517,164,1.0
1518,164,1.0
1519,164,1.0
1520,164,1.0
1521,164,1.0
1522,1255,1.0
1523,1481,1.0
1524,940,1.0
1525,1310,1.0
1526,1204,1.0
1527,385,1.0
1528,1846,1.0
1529,1474,1.0
1530,1025,1.0
1531,1820,1.0
1532,1820,1.0
1533,1855,1.0
1534,2004,1.0
1535,959,1.0
1536,886,1.0
1537,886,1.0
1538,1204,1.0
1539,119,1.0
1540,886,1.0
1541,835,1.0
1542,835,1.0
1543,1641,1.0
1544,1204,1.0
1545,1204,1.0
1546,862,1.0
1547,141,1.0
1548,1351,1.0
1549,1983,1.0
1550,1142,1.0
1551,1360,1.0
1552,1833,1.0
1553,1204,1.0
1554,1313,1.0
1555,233,1.0
1556,1454,1.0
1557,954,1.0
1558,1910,1.0
1559,886,1.0
1560,307,1.0
1561,1064,1.0
1562,2008,1.0
1563,1050,1.0
1564,1050,1.0
1565,783,1.0
1566,1474,1.0
1567,35,1.0
1568,508,1.0
1569,835,1.0
1570,1136,1.0
1571,1204,1.0
1572,1833,1.0
1573,1319,1.0
1574,1204,1.0
1575,1204,1.0
1576,1204,1.0
1577,1640,1.0
1578,490,1.0
1579,490,1.0
1580,1825,1.0
